probe_id,probe_version,probe_family,event_family,event_subtype,case_id,object_pair_id,target_object,reference_object,evidence_type,length_band,context_entity_order,target_entity_order,target1_relation_word,target2_relation_word,target_motion_above,target_motion_below,reference_motion_above,reference_motion_below,Context1,Context2,Target1,Target2,correct_target_for_context1,correct_target_for_context2,target_start_above,target_end_above,reference_start_above,reference_end_above,target_start_below,target_end_below,reference_start_below,reference_end_below,Context1_word_count,Context2_word_count,Target1_word_count,Target2_word_count
no_cross_up__book_jar__named_shelves__compact__target_first__target_first,1.1,applied,target_moves_without_crossing,upward_motion,no_cross_up,book_jar,book,jar,named_shelves,compact,target_first,target_first,above,below,up,up,still,still,"The rack's shelves run from bottom through lower, middle, and upper to top. The book moves from the upper shelf to the top shelf. The jar remains on the bottom shelf.","The rack's shelves run from bottom through lower, middle, and upper to top. The book moves from the bottom shelf to the lower shelf. The jar remains on the top shelf.",The book is above the jar.,The book is below the jar.,Target1,Target2,4,5,1,1,1,2,5,5,32,32,6,6
no_cross_up__book_jar__named_shelves__compact__target_first__reference_first,1.1,applied,target_moves_without_crossing,upward_motion,no_cross_up,book_jar,book,jar,named_shelves,compact,target_first,reference_first,below,above,up,up,still,still,"The rack's shelves run from bottom through lower, middle, and upper to top. The book moves from the upper shelf to the top shelf. The jar remains on the bottom shelf.","The rack's shelves run from bottom through lower, middle, and upper to top. The book moves from the bottom shelf to the lower shelf. The jar remains on the top shelf.",The jar is below the book.,The jar is above the book.,Target1,Target2,4,5,1,1,1,2,5,5,32,32,6,6
no_cross_up__book_jar__named_shelves__compact__reference_first__target_first,1.1,applied,target_moves_without_crossing,upward_motion,no_cross_up,book_jar,book,jar,named_shelves,compact,reference_first,target_first,above,below,up,up,still,still,"The rack's shelves run from bottom through lower, middle, and upper to top. The jar remains on the bottom shelf. The book moves from the upper shelf to the top shelf.","The rack's shelves run from bottom through lower, middle, and upper to top. The jar remains on the top shelf. The book moves from the bottom shelf to the lower shelf.",The book is above the jar.,The book is below the jar.,Target1,Target2,4,5,1,1,1,2,5,5,32,32,6,6
no_cross_up__book_jar__named_shelves__compact__reference_first__reference_first,1.1,applied,target_moves_without_crossing,upward_motion,no_cross_up,book_jar,book,jar,named_shelves,compact,reference_first,reference_first,below,above,up,up,still,still,"The rack's shelves run from bottom through lower, middle, and upper to top. The jar remains on the bottom shelf. The book moves from the upper shelf to the top shelf.","The rack's shelves run from bottom through lower, middle, and upper to top. The jar remains on the top shelf. The book moves from the bottom shelf to the lower shelf.",The jar is below the book.,The jar is above the book.,Target1,Target2,4,5,1,1,1,2,5,5,32,32,6,6
no_cross_up__book_jar__named_shelves__standard__target_first__target_first,1.1,applied,target_moves_without_crossing,upward_motion,no_cross_up,book_jar,book,jar,named_shelves,standard,target_first,target_first,above,below,up,up,still,still,"In the room, a five-tier rack has bottom, lower, middle, upper, and top shelves, in that vertical order. The book moves from the upper shelf to the top shelf. The jar remains on the bottom shelf.","In the room, a five-tier rack has bottom, lower, middle, upper, and top shelves, in that vertical order. The book moves from the bottom shelf to the lower shelf. The jar remains on the top shelf.",The book is above the jar.,The book is below the jar.,Target1,Target2,4,5,1,1,1,2,5,5,37,37,6,6
no_cross_up__book_jar__named_shelves__standard__target_first__reference_first,1.1,applied,target_moves_without_crossing,upward_motion,no_cross_up,book_jar,book,jar,named_shelves,standard,target_first,reference_first,below,above,up,up,still,still,"In the room, a five-tier rack has bottom, lower, middle, upper, and top shelves, in that vertical order. The book moves from the upper shelf to the top shelf. The jar remains on the bottom shelf.","In the room, a five-tier rack has bottom, lower, middle, upper, and top shelves, in that vertical order. The book moves from the bottom shelf to the lower shelf. The jar remains on the top shelf.",The jar is below the book.,The jar is above the book.,Target1,Target2,4,5,1,1,1,2,5,5,37,37,6,6
no_cross_up__book_jar__named_shelves__standard__reference_first__target_first,1.1,applied,target_moves_without_crossing,upward_motion,no_cross_up,book_jar,book,jar,named_shelves,standard,reference_first,target_first,above,below,up,up,still,still,"In the room, a five-tier rack has bottom, lower, middle, upper, and top shelves, in that vertical order. The jar remains on the bottom shelf. The book moves from the upper shelf to the top shelf.","In the room, a five-tier rack has bottom, lower, middle, upper, and top shelves, in that vertical order. The jar remains on the top shelf. The book moves from the bottom shelf to the lower shelf.",The book is above the jar.,The book is below the jar.,Target1,Target2,4,5,1,1,1,2,5,5,37,37,6,6
no_cross_up__book_jar__named_shelves__standard__reference_first__reference_first,1.1,applied,target_moves_without_crossing,upward_motion,no_cross_up,book_jar,book,jar,named_shelves,standard,reference_first,reference_first,below,above,up,up,still,still,"In the room, a five-tier rack has bottom, lower, middle, upper, and top shelves, in that vertical order. The jar remains on the bottom shelf. The book moves from the upper shelf to the top shelf.","In the room, a five-tier rack has bottom, lower, middle, upper, and top shelves, in that vertical order. The jar remains on the top shelf. The book moves from the bottom shelf to the lower shelf.",The jar is below the book.,The jar is above the book.,Target1,Target2,4,5,1,1,1,2,5,5,37,37,6,6
no_cross_up__book_jar__named_shelves__expanded__target_first__target_first,1.1,applied,target_moves_without_crossing,upward_motion,no_cross_up,book_jar,book,jar,named_shelves,expanded,target_first,target_first,above,below,up,up,still,still,"In the room, a fixed five-tier rack has bottom, lower, middle, upper, and top shelves, in that vertical order. Each shelf stays at its level throughout the scene. The book moves from the upper shelf to the top shelf. The jar remains on the bottom shelf.","In the room, a fixed five-tier rack has bottom, lower, middle, upper, and top shelves, in that vertical order. Each shelf stays at its level throughout the scene. The book moves from the bottom shelf to the lower shelf. The jar remains on the top shelf.",The book is above the jar.,The book is below the jar.,Target1,Target2,4,5,1,1,1,2,5,5,47,47,6,6
no_cross_up__book_jar__named_shelves__expanded__target_first__reference_first,1.1,applied,target_moves_without_crossing,upward_motion,no_cross_up,book_jar,book,jar,named_shelves,expanded,target_first,reference_first,below,above,up,up,still,still,"In the room, a fixed five-tier rack has bottom, lower, middle, upper, and top shelves, in that vertical order. Each shelf stays at its level throughout the scene. The book moves from the upper shelf to the top shelf. The jar remains on the bottom shelf.","In the room, a fixed five-tier rack has bottom, lower, middle, upper, and top shelves, in that vertical order. Each shelf stays at its level throughout the scene. The book moves from the bottom shelf to the lower shelf. The jar remains on the top shelf.",The jar is below the book.,The jar is above the book.,Target1,Target2,4,5,1,1,1,2,5,5,47,47,6,6
no_cross_up__book_jar__named_shelves__expanded__reference_first__target_first,1.1,applied,target_moves_without_crossing,upward_motion,no_cross_up,book_jar,book,jar,named_shelves,expanded,reference_first,target_first,above,below,up,up,still,still,"In the room, a fixed five-tier rack has bottom, lower, middle, upper, and top shelves, in that vertical order. Each shelf stays at its level throughout the scene. The jar remains on the bottom shelf. The book moves from the upper shelf to the top shelf.","In the room, a fixed five-tier rack has bottom, lower, middle, upper, and top shelves, in that vertical order. Each shelf stays at its level throughout the scene. The jar remains on the top shelf. The book moves from the bottom shelf to the lower shelf.",The book is above the jar.,The book is below the jar.,Target1,Target2,4,5,1,1,1,2,5,5,47,47,6,6
no_cross_up__book_jar__named_shelves__expanded__reference_first__reference_first,1.1,applied,target_moves_without_crossing,upward_motion,no_cross_up,book_jar,book,jar,named_shelves,expanded,reference_first,reference_first,below,above,up,up,still,still,"In the room, a fixed five-tier rack has bottom, lower, middle, upper, and top shelves, in that vertical order. Each shelf stays at its level throughout the scene. The jar remains on the bottom shelf. The book moves from the upper shelf to the top shelf.","In the room, a fixed five-tier rack has bottom, lower, middle, upper, and top shelves, in that vertical order. Each shelf stays at its level throughout the scene. The jar remains on the top shelf. The book moves from the bottom shelf to the lower shelf.",The jar is below the book.,The jar is above the book.,Target1,Target2,4,5,1,1,1,2,5,5,47,47,6,6
no_cross_up__book_jar__measured_height__compact__target_first__target_first,1.1,applied,target_moves_without_crossing,upward_motion,no_cross_up,book_jar,book,jar,measured_height,compact,target_first,target_first,above,below,up,up,still,still,"Heights are measured from the floor. The book moves from a height of 4 feet to a height of 5 feet, measured from the floor. The jar remains at a height of 1 foot from the floor.","Heights are measured from the floor. The book moves from a height of 1 foot to a height of 2 feet, measured from the floor. The jar remains at a height of 5 feet from the floor.",The book is above the jar.,The book is below the jar.,Target1,Target2,4,5,1,1,1,2,5,5,37,37,6,6
